-18561601747581326e-23	-2232338214536498e-22	-2689299821597695e-22	-3205069054287399e-22	-3646716270891619e-22	-3454574412065985e-22	-29533291078111467e-24	7813163467693859e-22	11208117270396702e-22	114620502259414e-20	10962185558205224e-22	10336438825540575e-22	9757519512148462e-22	9268417946190872e-22	8872277305220345e-22	8560998245726562e-22	8324744422516788e-22	8154984911774856e-22	8045313810660857e-22	799154715782119e-21	799163925315778e-21	8045612878058431e-22	8155566905680658e-22	8325765007360787e-22	8562751896129102e-22	887532238994541e-21	9273847865527728e-22	9767580571365139e-22	10356037096810919e-22	11002922111993175e-22	1155462423176835e-21	11445588040087944e-22	8284819590369893e-22	-7552859261850214e-23	-36861640392259025e-23	-3737724651752126e-22	-3245840834679157e-22	-27094916036796784e-23	-2243138656164269e-22	-18623144953776087e-23
-18774687185095336e-23	-22648044408589107e-23	-27406667211564013e-23	-32897062460112615e-23	-37918643019369427e-23	-37067794678040496e-23	-57284728878124866e-24	8181851491403115e-22	11547671843074208e-22	11677757630294462e-22	11102653413756379e-22	1043250640870033e-21	9826603056623891e-22	9320554389603599e-22	8913461638339407e-22	8594962950657667e-22	8353924435266264e-22	818105736866913e-21	8069513436819489e-22	8014862770042383e-22	8014949309302181e-22	8069795115748716e-22	8181607840631935e-22	835489504027713e-21	8596641029899023e-22	8916394561531136e-22	9325820128197565e-22	983643186681679e-21	10451813608980598e-22	11143210048057943e-22	1177139841673701e-21	11796611937989279e-22	8742475222047177e-22	-11208589307659635e-23	-3949990546015656e-22	-38841568037583247e-23	-3330446038840513e-22	-2760661986685917e-22	-22754322794564028e-23	-18834960645771208e-23
-18985061591521005e-23	-22969685898129988e-23	-2791805996230063e-22	-33745892214677547e-23	-39392432554124954e-23	-3970072046875992e-22	-8912181525527089e-23	8595081385277334e-22	11899929924981033e-22	1189593528262392e-21	1124310129169704e-21	1052790105180026e-21	9894889408281805e-22	9371925726527627e-22	8953950318317449e-22	8628300314822664e-22	8382532888314302e-22	8206599202314389e-22	8093208943256884e-22	8037687209209534e-22	8037768133107615e-22	8093473033362552e-22	8207117732295408e-22	8383452698358336e-22	8629901241870942e-22	8956767935398855e-22	9377020791213157e-22	9904471923377567e-22	10546884997228362e-22	11283398235329034e-22	11990423194853943e-22	1215997232583861e-21	9265536074275808e-22	-15481360405784252e-23	-4224608367469788e-22	-40326207636980594e-23	-34152238495087566e-23	-2811574854011934e-22	-23074105296751287e-23	-19044002092411532e-23
-1919255497366706e-22	-23287999281423014e-23	-2842659907745287e-22	-34596055644958244e-23	-40886339425931294e-23	-42442967040291146e-23	-1258056483263924e-22	9060736640282639e-22	1226465675407024e-21	12116279372966417e-22	11383358829166714e-22	10622526079942177e-22	9962321171878508e-22	9422496110072105e-22	8993719705064601e-22	8660993818619431e-22	8410557500072188e-22	8231600650872174e-22	8116391989961945e-22	8060012779394267e-22	8060088031755581e-22	811663830083238e-21	8232086837574677e-22	8411425731194978e-22	8662516061578693e-22	8996418944528922e-22	9427414101558776e-22	9971643402671326e-22	10641154279906576e-22	11423313824079207e-22	1221137599695258e-21	12535220948169826e-22	986710685981161e-21	-20499960048341137e-23	-45096564593967395e-23	-41828784201151947e-23	-3500059061584445e-22	-28621719769855265e-23	-23390426243629097e-23	-19250099622509368e-23
-1939699676653006e-22	-23602673624177054e-23	-2893169305859156e-22	-3544637556761806e-22	-42397937314186247e-23	-4529156737146475e-22	-16826405547432034e-23	958836118434382e-21	1264145166495243e-21	12338456077322628e-22	1152324829734081e-21	10716282725706066e-22	10028840411005648e-22	9472229644766829e-22	9032746261342454e-22	8693027083002566e-22	8437986130888485e-22	8256052086576776e-22	8139054363339195e-22	8081831906816684e-22	8081901434651171e-22	8139282714771054e-22	8256505548044982e-22	8438802031598676e-22	8694469161905919e-22	903532413104793e-21	9476964272492537e-22	10037888462377412e-22	10734522485480222e-22	11562776934890986e-22	12433905468230518e-22	12921724193981916e-22	10562847529168133e-22	-26419038526903773e-23	-4804612124554734e-22	-43346691848377606e-23	-35848314490638326e-23	-29123938030072987e-23	-23702974526754992e-23	-194530831215829e-21
-195982161003408e-21	-23913394944553846e-23	-29432737498769745e-23	-362956244746489e-21	-4392456890490056e-22	-4824197932056465e-22	-21762434820546183e-23	1018946644149202e-21	13029729666780688e-22	12562102050813008e-22	11662584997294335e-22	1080907032245616e-21	10094388746980253e-22	9521090439859939e-22	9071006583028858e-22	8724383887709304e-22	8464806794809263e-22	8279944023982348e-22	8161187982608549e-22	8103137145445651e-22	8103200899020012e-22	8161398204860774e-22	8280364398179618e-22	8465569647327924e-22	8725744377261395e-22	9073460176442502e-22	9525635536897982e-22	1010314885580994e-21	10826888850018004e-22	11701601084768242e-22	12657632338198923e-22	13318651387772115e-22	11370836996293255e-22	-3341799985294695e-22	-5108780895894865e-22	-4487710698912268e-22	-36694160657384135e-23	-2962179580213266e-22	-24011436317689203e-23	-19652782300901282e-23
-1979604207551212e-22	-2421984679412965e-22	-29929116380483494e-23	-3714252769092624e-22	-45463352671720066e-23	-5128794949139529e-22	-27524219325756163e-23	10877790458931066e-22	13428706127256347e-22	12786825343546295e-22	1180117771987637e-21	10900786512735587e-22	10158907462224213e-22	9569042664068127e-22	9108477429848313e-22	8755048189612423e-22	8491007671348384e-22	8303267128179865e-22	8182784906161919e-22	812392118255215e-21	8123979115458325e-22	818297684019848e-21	8303654073544694e-22	8491716792820526e-22	8756325721873638e-22	9110803932218777e-22	9573392202034951e-22	10167366035821332e-22	10918151029128836e-22	11839593673793798e-22	12882150701361716e-22	13724968611344831e-22	12310597739383768e-22	-4169156048551579e-22	-5421291448561667e-22	-4641699867045211e-22	-375368358927102e-21	-30114674915127773e-23	-2431549565735904e-22	-19849026974010702e-23
-19990304044827554e-23	-24521710864047365e-23	-3042020346803787e-22	-3798576698013927e-22	-47011193123290953e-23	-5442141734708961e-22	-3427116506712025e-22	11669358605255535e-22	13837386138698344e-22	13012206754388652e-22	11938829267857376e-22	10991327471063817e-22	10222337607855756e-22	96160506016513e-20	9145135756503788e-22	8785004141166566e-22	8516577117247868e-22	8326012222971304e-22	8203837337868388e-22	814417684420923e-21	8144228913428931e-22	8204010835588978e-22	8326365418950097e-22	8517231860913116e-22	8786197408171286e-22	9147332450943547e-22	9620198705559466e-22	10230481262746554e-22	1100820532361119e-21	11976556529998716e-22	13107029709656053e-22	14139439388285347e-22	13400487739091144e-22	-5142401654762166e-22	-5741096732070674e-22	-4796314219953543e-22	-38375007068482716e-23	-3060194797513185e-22	-246148350692453e-21	-20041647340065083e-23
-20180831902165265e-23	-2481866761458062e-22	-30905363789042e-20	-3882398457994415e-22	-4856479454888005e-22	-5763247370559935e-22	-42182523119541264e-23	12582035210792717e-22	14254560169958415e-22	13237801626130218e-22	12075337037647188e-22	11080588140314047e-22	102846201151854e-20	9662078709674687e-22	9180958744143229e-22	8814236108912956e-22	8541503678208962e-22	8348170298989599e-22	8224337633318991e-22	816389710073101e-21	8163943266696758e-22	8224492557777504e-22	8348489446544633e-22	854210343452838e-21	8815343865213908e-22	9183023017600166e-22	9666019672675813e-22	102924357160747e-20	11096946917954519e-22	12112286509218341e-22	13331815665842395e-22	14560633236433878e-22	1465240803875586e-21	-6273665526808648e-22	-6066982204815279e-22	-4951213594281192e-22	-39207305399599777e-23	-31082979877598323e-23	-24909136194545603e-23	-20230474273240094e-23
-2036745637700356e-22	-2511039692616221e-22	-31383955198897213e-23	-396557876402257e-21	-5012067819007017e-22	-6090938652566313e-22	-5144265215297077e-22	13633995711063661e-22	14678807461616757e-22	13463142072532636e-22	1221049365692939e-21	11168462480719441e-22	1034569591077917e-21	9707091676313254e-22	9215923832091294e-22	8842728692006333e-22	8565776100574087e-22	8369732521751619e-22	8244278306003108e-22	8183075072044084e-22	8183115298696367e-22	8244414531613091e-22	8370017343843208e-22	8566320298309802e-22	8843749757137917e-22	9217853181189571e-22	9710819974274271e-22	1035317060950755e-21	11184270130712965e-22	12246576145855042e-22	13556034494721697e-22	1498694258119644e-21	1606310303143827e-21	-7560101419927964e-22	-6397581572406077e-22	-5106042109691791e-22	-400323310523481e-21	-31557129396411243e-23	-25198080447307575e-23	-20415339617465795e-23
