-0.01029	-0.017499999999999998	-7611611546789574e-23
-0.01029	-0.017265100671140936	-7772412827363978e-23
-0.01029	-0.017030201342281878	-7938853865150386e-23
-0.01029	-0.016795302013422816	-8111456226441819e-23
-0.01029	-0.016560402684563758	-8290806352416767e-23
-0.01029	-0.016325503355704696	-8477559997578295e-23
-0.01029	-0.016090604026845635	-867244501847655e-22
-0.01029	-0.015855704697986577	-8876261357733759e-23
-0.01029	-0.015620805369127515	-9089876609316954e-23
-0.01029	-0.015385906040268455	-9314214991517607e-23
-0.01029	-0.015151006711409395	-9550236931564665e-23
-0.01029	-0.014916107382550335	-9798905881563823e-23
-0.01029	-0.014681208053691273	-10061138645774187e-23
-0.01029	-0.014446308724832213	-10337735758883073e-23
-0.01029	-0.014211409395973153	-10629289836746464e-23
-0.01029	-0.013976510067114093	-10936072955324609e-23
-0.01029	-0.013741610738255031	-1125790951241763e-22
-0.01029	-0.013506711409395971	-11594048620481797e-23
-0.01029	-0.013271812080536911	-11943058564967552e-23
-0.01029	-0.013036912751677851	-1230277221403818e-22
-0.01029	-0.012802013422818791	-1267031209116884e-22
-0.01029	-0.01256711409395973	-1304221325218669e-22
-0.01029	-0.01233221476510067	-13414640911183338e-23
-0.01029	-0.01209731543624161	-13783673676466012e-23
-0.01029	-0.01186241610738255	-14145602750029107e-23
-0.01029	-0.011627516778523488	-1449719219129611e-22
-0.01029	-0.011392617449664428	-14835857982302697e-23
-0.01029	-0.011157718120805368	-15159747920703023e-23
-0.01029	-0.010922818791946308	-15467729447434428e-23
-0.01029	-0.010687919463087248	-15759309490175593e-23
-0.01029	-0.010453020134228186	-16034516201922683e-23
-0.01029	-0.010218120805369126	-16293769284346254e-23
-0.01029	-0.009983221476510066	-16537757836966912e-23
-0.01029	-0.009748322147651006	-16767336304619473e-23
-0.01029	-0.009513422818791945	-16983442370649254e-23
-0.01029	-0.009278523489932885	-1718703625395116e-22
-0.01029	-0.009043624161073825	-1737905856211698e-22
-0.01029	-0.008808724832214765	-17560403025869804e-23
-0.01029	-0.008573825503355705	-17731900491542333e-23
-0.01029	-0.008338926174496643	-1789431102671697e-22
-0.01029	-0.008104026845637583	-18048321612895024e-23
-0.01029	-0.007869127516778523	-18194547502430848e-23
-0.01029	-0.007634228187919462	-1833353583543985e-22
-0.01029	-0.007399328859060402	-18465770526261486e-23
-0.01029	-0.007164429530201342	-18591677743526712e-23
-0.01029	-0.006929530201342281	-1871163153838171e-22
-0.01029	-0.006694630872483221	-18825959339568252e-23
-0.01029	-0.00645973154362416	-18934947148090526e-23
-0.01029	-0.0062248322147651	-19038844341513976e-23
-0.01029	-0.005989932885906039	-19137868049026324e-23
